category	severity	effort	verified	cluster	file	line	summary	evidence	upstreamModule
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/SankeyView.swift	209	init_ skips RoamController claiming 'roam not ported', but roam is ported and wired via EChartsView; the controller is created externally.	roam is ported and wired externally via EChartsView; init_ skipping the owned controller is intentional. Comment 'roam not ported' stale; no behavioral impact.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/SankeyView.swift	260	Claims _updateViewCoordSys / coord/View 'DEFERRED (coord/View not ported)', but coord/View is ported and roam placement is applied as a group transform at end of render.	coord/View is ported and roam placement is applied as a group transform at end of render (581). Comment 'coord/View not ported' stale; no behavioral impact.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/SankeyView.swift	273	Comment says ECData tagging via getECData 'DEFERRED', but the edge is tagged with getECData a few lines below.	getECData tagging IS done a few lines below (401-403). Comment 'ECData tagging DEFERRED' directly contradicted by the code. No behavioral impact.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/SankeyView.swift	413	Comment says node emphasisModel/states 'DEFERRED', but emphasisModel is read and toggleHoverEmphasis/setStatesStylesFromModel are applied to the node rect below.	emphasisModel is read (502) and toggleHoverEmphasis (507) + setStatesStylesFromModel (508) are applied to the node rect below. Comment 'states DEFERRED' stale; node emphasis works.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/SankeyView.swift	499	Claims focus:'adjacency'|'trajectory' (getAdjacentDataIndices/getTrajectoryDataIndices) is 'DEFERRED (raw focus passed through)', but sankeyResolveNodeFocus already resolves them via node.getAdjacentDataIndices/getTrajectoryDataIndices.	Directly contradicted: sankeyResolveNodeFocus (672-678) resolves focus:'adjacency'/'trajectory' via node.getAdjacentDataIndices/getTrajectoryDataIndices (Graph.swift:418,432) and line 504 calls it. Comment 'raw focus passed through / DEFERRED' is stale. No behavioral impact.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/SankeyView.swift	568	Claims the grow-in clip is deferred because 'initProps not ported', but initProps is ported (used for the node fade); only the createGridClipShape reveal is a deliberate fade substitute.	initProps is ported and used for the node fade (491). Comment 'initProps not ported' stale; only the left-to-right createGridClipShape reveal is a deliberate opacity-fade substitute. No behavioral impact.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/SankeyView.swift	597	dispose is a no-op claiming 'roam not ported', but RoamController is ported; sankey roam controller lifecycle is owned by EChartsView, so verify its disposal is handled there.	RoamController is ported; sankey roam controller lifecycle is owned by EChartsView (roamHelperViewGroup wiring), so the empty dispose is intentional. Comment 'roam not ported' stale. External disposal assumed handled; no observed leak in scope. None.	
STALE	none	na	Y		Sources/EChartsKit/chart/sankey/SankeyView.swift	600	Comment says _updateViewCoordSys (coord/View + roam) 'DEFERRED', but both coord/View and sankey roam are ported/wired.	Both coord/View and sankey roam are ported/wired (group transform at 581). Comment '_updateViewCoordSys DEFERRED' stale; no behavioral impact.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/SankeyView.swift	655	createGridClipShape grow-in note says 'util/graphic.initProps is not ported', but initProps is ported; only the left-to-right clip reveal is deliberately replaced by an opacity fade.	initProps is ported (basicTransition.swift:99); comment 'util/graphic.initProps not ported' stale. Only the createGridClipShape left-to-right reveal is deliberately replaced by the opacity fade (491). No behavioral impact.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/sankeyInstall.swift	28	Comment says SankeyView.swift is a separate later port phase, but SankeyView is ported and registered by the driver.	SankeyView.swift exists (open class SankeyView: ChartView, L173) and is registered in ECharts.swift:1122 ('sankey': { SankeyView() }). Comment 'separate later port phase' is stale.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/sankeyInstall.swift	34	Comment says roamHelper.ts NOT ported and roam DEFERRED, but the roam helpers are ported and sankey roam is wired.	roam helpers ported (component/helper/roamHelperViewGroup.swift); registerSankeyRoamAction() called from installSankeyAction (sankeyAction.swift:71). Comment 'roamHelper NOT ported, roam DEFERRED' is stale.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/sankeyInstall.swift	36	Comment says sankeyLayout.swift is a separate later port phase, but it is ported and wired as the box-layout stage.	sankeyLayout.swift ported; sankeyLayoutStageHandler defined (L43) and sankeyLayout(ecModel,api) invoked in ECharts.swift:1699. Comment 'separate later port phase' stale.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/sankeyInstall.swift	40	Comment marks the dragNode payload type-only with roam/drag DEFERRED, but the dragNode action is fully implemented in sankeyAction.swift (installSankeyAction + setNodePosition).	dragNode fully implemented in sankeyAction.swift: installSankeyAction registers ActionInfo('dragNode') and calls seriesModel.setNodePosition (L64); SankeySeries.setNodePosition at L159. Comment 'type-only, roam/drag DEFERRED' stale.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/sankeyInstall.swift	43	Comment says the install boilerplate's dragNode + registerRoamActionSimply are DEFERRED and SankeyView/sankeyLayoutStageHandler land later, but all of these are now ported and registered by the driver/sankeyAction.	installSankeyAction(ECharts._registers) called at ECharts.swift:1011; SankeyView registered L1122; sankeyLayout run L1699; registerSankeyRoamAction wired. All the DEFERRED items are ported/wired by the driver.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/sankeyInstall.swift	49	Inline registerChartView(SankeyView) marked 'later phase', but SankeyView is registered.	registerChartView(SankeyView) equivalent done via ECharts.swift:1122 view factory. Comment 'later phase' stale.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/sankeyInstall.swift	52	Inline registerLayout(sankeyLayoutStageHandler) marked 'later phase', but the sankey layout stage is ported and wired.	sankey layout stage ported (sankeyLayoutStageHandler L43) and invoked in ECharts.swift:1699. Comment 'later phase' stale.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/sankeyVisual.swift	27	"claims VisualMapping ""NOT ported"" and that sankeyMapValueToColor returns nil so nodes get no palette color; in fact VisualMapping.swift exists AND sankeyMapValueToColor fully implements the linear color lerp and returns a real fill."	Doubly stale. (1) find located Sources/EChartsKit/visual/VisualMapping.swift (final class VisualMapping at :217) — 'VisualMapping.ts NOT ported' is false. (2) sankeyMapValueToColor (lines 137-147) fully implements the linear color lerp (normalize value into [0,1] over dataExtent, color.lerp across palette) and returns a real fill — the 'returns nil' claim is false. Call site at line 80 uses it; nodes get a computed palette color. Comment is stale, code is correct.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/sankeyVisual.swift	77	"inline comment says the mapped color ""resolves to nil"" (DEFERRED), but the call site computes a real color via sankeyMapValueToColor."	Inline comment says 'mapped color resolves to nil (DEFERRED)', but lines 80-84 call sankeyMapValueToColor which returns a real interpolated color (body at 137-147). Stale/contradicted by the actual body. No behavioral impact.	
STALE	none	small	Y		Sources/EChartsKit/chart/sankey/sankeyVisual.swift	129	the first stand-in comment says the function returns nil / mapping is DEFERRED, contradicted by the immediately following comment and the body which normalize+lerp the palette.	The first stand-in block (lines 129-132) says 'this returns nil ... DEFERRED', immediately contradicted by the second doc block (133-136) and the body (137-147) which normalize+lerp the palette and return a color. A leftover stale comment above a working implementation. No behavioral difference.	
STALE	none	small	Y		Sources/EChartsKit/chart/scatter/ScatterSeries.swift	32	Import note says component/brush/selector.ts not ported / brush out of scope, but the brush component and BrushCommonSelectorsForSeries are now ported.	Brush component IS ported: component/brush/{BrushModel,brushVisual,brushAction}.swift exist and brushVisual.swift:85 defines BrushCommonSelectorsForSeries. Import note 'brush out of scope' is stale. No behavioral gap for scatter (see :164).	
STALE	none	small	Y		Sources/EChartsKit/chart/scatter/ScatterSeries.swift	34	Comment says visual/tokens.ts not ported yet, but tokens.swift now exists with color.primary.	visual/tokens.swift exists with tokens.color.primary (= neutral80 = '#3c3c41', tokens.swift:214). Import note is stale; inlined constant equals the token value so no behavioral difference.	
STALE	none	small	Y		Sources/EChartsKit/chart/scatter/ScatterSeries.swift	79	Note claims polar/geo/singleAxis/calendar/matrix coord systems are not ported, but ScatterView now renders polar and geo (Polar.swift/Geo exist); only singleAxis/calendar/matrix remain.	ScatterView.swift:94 renders Polar and :106 renders Geo; coord/polar/Polar.swift and coord/geo/Geo.swift exist. The dependencies-array comment claiming polar/geo not renderable is stale; only singleAxis/calendar/matrix remain. Code works, no gap.	
STALE	none	small	Y		Sources/EChartsKit/chart/scatter/ScatterSeries.swift	195	select.itemStyle.borderColor hardcoded '#3c3c41' pending visual/tokens.swift, which now exists.	visual/tokens.swift exists; tokens.color.primary = neutral80 = '#3c3c41' (tokens.swift:148/214). Hardcoded '#3c3c41' equals the token value, so wiring it changes nothing behaviorally. Stale comment only.	
STALE	none	small	Y		Sources/EChartsKit/chart/scatter/ScatterView.swift	18	Import comment says helper/SymbolDraw not ported, but SymbolDraw.swift exists and is used as self._symbolDraw.	chart/helper/SymbolDraw.swift exists and is used as self._symbolDraw (ScatterView.swift:46/173/183). Import 'not ported' comment stale.	
STALE	none	small	Y		Sources/EChartsKit/chart/scatter/ScatterView.swift	19	Import comment says helper/LargeSymbolDraw not ported, but LargeSymbolDraw.swift exists and is used as self._largeSymbolDraw.	chart/helper/LargeSymbolDraw.swift exists and is used as self._largeSymbolDraw (ScatterView.swift:48/140/155). Comment stale.	
STALE	none	small	Y		Sources/EChartsKit/chart/scatter/ScatterView.swift	25	Comment says helper/baseDraw (ISymbolDraw, SymbolDrawUpdateOpt) not ported, but SymbolDrawUpdateOpt is defined and used (SymbolDraw.swift:35) and ISymbolDraw exists.	Partially stale. SymbolDrawUpdateOpt is defined (SymbolDraw.swift:35) and used in ScatterView. ISymbolDraw, however, is NOT defined as a protocol anywhere — only comment references ('implements ISymbolDraw'). No behavioral impact: Swift uses the concrete SymbolDraw/LargeSymbolDraw types, so the protocol seam is unneeded.	
STALE	none	small	Y		Sources/EChartsKit/chart/sunburst/SunburstPiece.swift	27	Comment says graphic.initProps/updateProps animation helpers are DEFERRED, but they are ported and this file calls initProps (L176) and updateProps (L192).	basicTransition.swift exports initProps (:99) and updateProps (:107); this file calls the global ones at L176/L192 (no local shim shadows them — grep shows local updateProps only in MarkAreaView/axisPointer). Comment 'DEFERRED' is stale; animation helpers active.	
STALE	none	small	Y		Sources/EChartsKit/chart/sunburst/SunburstPiece.swift	29	Comment says util/states NOT ported, but states.swift exists and is used (setStatesStylesFromModel L232, toggleHoverEmphasis L259).	states.swift exists; setStatesStylesFromModel (L232) + toggleHoverEmphasis (L259) used. Comment 'util/states NOT ported' stale.	
STALE	none	na	Y		Sources/EChartsKit/chart/sunburst/SunburstSeries.swift	31	Import note says chart/helper/treeHelper.ts is NOT ported, but treeHelper.swift now exists (only wrapTreePathInfo within it remains deferred).	chart/helper/treeHelper.swift exists (find). Only wrapTreePathInfo remains deferred (treeHelper.swift:104 '...DEFERRED'). Import note 'treeHelper.ts NOT ported' is stale; the file is ported. No behavioral bug at this line.	
STALE	none	small	Y		Sources/EChartsKit/chart/sunburst/SunburstView.swift	33	Import note says sunburstAction NOT ported (actions deferred), but sunburstAction.swift exists, is registered, and ROOT_TO_NODE_ACTION is dispatched by this view.	sunburstAction.swift exists: installSunburstAction (:47) registers ROOT_TO_NODE_ACTION via registerAction (:56); called from ECharts.swift:962; and SunburstView._rootToNode (:238-246) dispatches ROOT_TO_NODE_ACTION. Import note 'NOT ported/actions deferred' is stale — the action works end to end.	
