bucket	swift	ts	prev_status	status	coverage	priority	n_fixed	n_remaining	n_new	fixed	remaining	newGaps	notes
C	Sources/EChartsKit/component/calendar/CalendarView.swift	upstream/echarts/src/component/calendar/CalendarView.ts	minor	parity	96	none	4	0	1	_formatterLabel now invokes a function formatter (line 326-331: util.isFunction guard + cast to ([String:Any])->String) before falling back to params.nameMap ||| calendarCreateTextStyle (line 773-778) now delegates to labelStyle.createTextStyle, so year/month/day labels get the full rich-text / textBorder / shadow style set instead of text+font+fill only ||| calendarPathStyleFromDict (line 787-788) now bridges fill/stroke through the shared zrPaintFromStyleValue, so gradient and pattern itemStyle/lineStyle paints render ||| lineDash is mapped from the getLineStyle bag onto the split-line polyline (line 806-814), covering the 'dashed'/'dotted'/'solid' presets, number[] values and the `false` form — dashed splitLines no longer draw solid		A function-valued year/month/day label formatter is only invoked when it is exactly ([String:Any])->String; a differently-shaped Swift closure silently falls back to nameMap (type-erasure deviation, not a behavior regression vs the previous fallback)	"STALE-MARKER: CalendarView.swift:32-34 still says ""The file-private calendarCreateTextStyle below is a minimal local variant (text + font + fill only), retained pending a build-verified swap to labelStyle.createTextStyle"" — the swap has already happened (line 773-778 calls labelStyle.createTextStyle). All four recorded gaps are genuinely closed in code."
C	Sources/EChartsKit/component/dataZoom/SliderZoomView.swift	upstream/echarts/src/component/dataZoom/SliderZoomView.ts	minor	minor	95	low	4	1	0	_showDataInfo (line 77-100) is a real implementation: reads handleLabel.show / emphasis.handleLabel.show, toggles both handleLabels' invisible+markRedraw, and enterEmphasis/leaveEmphasis on moveHandle — no longer a PortStub no-op ||| _renderDataShadow (line 612-730) now builds THREE stacked segment groups via createDataShadowGroup(i==1), the middle one reading 'selectedDataBackground', and _updateView (line 783-800) installs the 3-segment Rect clip paths at [0, handleInterval[0], handleInterval[1], size[0]] — matching upstream line-for-line ||| onmouseover/onmouseout are wired to _onOverDataInfoTriggerArea on both the handles (line 452-453) and the actualMoveZone (line 559-560), and _onOverDataInfoTriggerArea (line 104-107) sets _isOverDataInfoTriggerArea then calls _showDataInfo ||| Data-shadow now mirrors upstream: candlestick getShadowDim override (line 623-628), time-axis thisCoord = (thisValue - extent[0]) * normalizationConstant (line 665-667), and the empty-value gap insertion / re-entry vertices (line 674-685)	_updateDataInfo ignores the nonRealtime flag: with dataZoom realtime:false, the handle labels during a drag show the OLD committed window (axisProxy.getWindow()) instead of the previewed window from getAlignTo(...).calculateDataWindow, so the numbers lag the handle position until the drag ends		"STALE-MARKER: SliderZoomView.swift:746-747 claims ""nonRealtime ... only affects the animated-tween path, which is DEFERRED"" — upstream's _updateView(nonRealtime) does nothing but forward the flag to _updateDataInfo (SliderZoomView.ts:820); there is no tween. The real consequence is the label-window gap listed above."
C	Sources/EChartsKit/component/dataZoom/SliderZoomViewDrag.swift	upstream/echarts/src/component/dataZoom/SliderZoomView.ts	minor	parity	98	none	2	0	0	_onActualMoveZoneDrift / _onActualMoveZoneDragStart / _onActualMoveZoneDragEnd are all ported (line 100-117) and wired from _wireDrift for the moveZone: zr.setCursorStyle('grabbing') during drift, target.cursor='grabbing' + _showDataInfo(true) on dragstart, cursor restore + _onDragEnd on dragend ||| _onDragEnd's _showDataInfo(false) is no longer inert — _showDataInfo in SliderZoomView.swift:77 is now a real implementation, so the handle labels actually hide at end of drag when the pointer is not over a trigger area			_onDragEnd (line 210-224) matches upstream exactly, including the !realtime one-shot _dispatchZoomAction(false).
C	Sources/EChartsKit/component/dataZoom/dataZoomHistory.swift	upstream/echarts/src/component/dataZoom/history.ts	minor	minor	98	low	0	1	0		push()'s origin-range lookup still matches ANY dataZoom by id (eachComponent+id compare) instead of upstream's queryComponents({mainType:'dataZoom', subType:'select', id}); if a toolbox-internal 'select' dataZoom is ever added, a user-configured dataZoom with the same id would be picked as the history origin		Verified there is still no toolbox 'select'-subtype dataZoom creator anywhere in Sources/ (component/toolbox/ has no feature/DataZoom sub-dir), so the deviation is currently unreachable — it is a latent contract gap only. pop/clear/count/getStoreSnapshots are line-for-line faithful.
C	Sources/EChartsKit/component/helper/cursorHelper.swift	upstream/echarts/src/component/helper/cursorHelper.ts	minor	parity	100	none	1	0	0	onIrrelevantElement now reads coordinateSystem from BOTH slots (line 73-83): `eventElComponent as? CoordinateSystemHostModel` (GridModel/PolarModel/... coord-sys hosts) first, then `as? SeriesModel`. An axis/grid model covering the roam target therefore reaches the coordSys-identity and z-order checks instead of short-circuiting to allow-roam			Line-for-line equivalent to upstream including the retrieveZInfo zlevel-then-z precedence and the conservative <=0 → false. The only deviation is the explicit nil-topTarget guard (upstream relies on the DOM hit always existing); it returns false, which is upstream's !eventElComponent branch.
C	Sources/EChartsKit/component/legend/LegendModel.swift	upstream/echarts/src/component/legend/LegendModel.ts	minor	parity	99	none	1	0	0	"Numeric legend.data names are no longer coerced to """": every name read now goes through modelUtil.convertOptionIdName (lines 216, 227, 333, 389), which returns jsToString(idOrName) for Int/Double/NSNumber — exactly JS object-key coercion — so numeric legend names key the `selected` map correctly for select/unSelect/toggleSelected/isSelected"			Verified modelUtil.convertOptionIdName (util/modelUtil.swift:920-931) handles string / number / string-safe and falls back to the supplied default.
C	Sources/EChartsKit/component/legend/ScrollableLegendView.swift	upstream/echarts/src/component/legend/ScrollableLegendView.ts	minor	parity	96	low	3	0	1	"createPageButton now binds the click handler (line 198-202: icon.on(""click"") → self._pageGo(pageDataIndexName, scrollModel, api)), so page-arrow clicks dispatch legendScroll and the user can page through a scrollable legend ||| pageFormatter's function-callback form is supported (line 484): a ([String:Any])->String closure is invoked with {current,total}; the {current}/{total} string template path is unchanged ||| scrollLegendZRColor (line 674-676) now delegates to the shared zrPaintFromStyleValue, so pageIconColor / pageIconInactiveColor accept gradient and pattern objects, not only hex strings"		scrollLegendCreateIcon (line 643) handles only the path:// branch of graphic.createIcon — an 'image://...' pageIcons entry renders nothing (upstream makes a ZRImage)	"STALE-MARKER: ScrollableLegendView.swift:642 says ""onclick wiring is DEFERRED (interaction)"" while line 198 wires the click that calls _pageGo. The claim in that comment guards nothing."
C	Sources/EChartsKit/component/marker/MarkerView.swift	upstream/echarts/src/component/marker/MarkerView.ts	minor	parity	97	none	1	0	1	updateZ now really propagates: traverseUpdateZ(markerDraw.group, zInfo.z, zInfo.zlevel) is called at line 169 and a faithful private traverseUpdateZ/doUpdateZ pair (line 175-225) reproduces upstream's DFS — sets z/zlevel on every displayable, accumulates maxZ2, and lifts textContent z2 to maxZ2+2 and textGuideLine to maxZ2±1 by showAbove		The local doUpdateZ omits upstream's `if (el.ignoreModelZ) return maxZ2` early-out (graphic.ts:861), so an element intentionally lifted above others via ignoreModelZ would be pushed back down to the marker's model z/zlevel and would also contribute to the label maxZ2	The private copy duplicates util/graphic.traverseUpdateZ; there is a second private doUpdateZ in ECharts.swift with the same ignoreModelZ caveat — worth deduping into a shared util/graphic function.
C	Sources/EChartsKit/component/timeline/TimelineAxis.swift	upstream/echarts/src/component/timeline/TimelineAxis.ts	minor	minor	94	low	1	1	0	getViewLabels no longer emits one label per tick unconditionally: the category branch (line 79-113) reads label.interval via axisHelper.getOptionCategoryInterval and honors both an explicit numeric interval and a callback interval (offInterval + extent-boundary retention), mirroring makeTicksLabelsByCategoryIntervalNumOrCb	label.interval:'auto' — which is the timeline's DEFAULT (SliderTimelineModel defaultOption sets label.interval:'auto') — falls back to interval 0, i.e. every tick gets a label. Upstream's makeAutoCategoryInterval/calculateCategoryInterval would thin them, so a timeline with many ticks renders overlapping/colliding labels		The 'auto' fallback is forced by a structural deviation: the timeline axis has no base `model` (TimelineModel is held in `timelineModel`), so the modelInner(axis.model) interval cache the auto path needs is unavailable. Consumer confirmed: SliderTimelineView.swift:523 calls axis.getViewLabels().
C	Sources/EChartsKit/component/timeline/TimelineComponentModel.swift	upstream/echarts/src/component/timeline/TimelineModel.ts	minor	parity	98	none	1	0	0	SliderTimelineModel now declares `DataFormatMixin` conformance (line 270), which grafts getDataParams/getRawValue/getFormattedLabel/formatTooltip onto the model exactly as upstream's mixin(SliderTimelineModel, DataFormatMixin.prototype) does — timeline tooltip content is available. The DataHost getData(dataType?) witness is provided by TimelineModel (line 205)			Checked for the documented protocol-witness trap: TimelineModel's getData is relaxed to the DataHost getData(dataType?) contract at line 205-207, so the mixin defaults bind to the real data, not a nil-returning default.
C	Sources/EChartsKit/component/timeline/timelineAction.swift	upstream/echarts/src/component/timeline/timelineAction.ts	minor	parity	98	none	1	0	0	The timelineChanged event object is now defaults({currentIndex}, payload): line 78-81 seeds ev['currentIndex'] with the normalized index then util.defaults(&ev, payload.other), so `from` and every user-supplied payload key survive into the event instead of being dropped			`payload.type` itself is a typed Payload field rather than a member of the dynamic `other` bag, so it is the one key upstream's defaults(...) copies that the event data lacks — cosmetic. The rest (setCurrentIndex, the loop/isIndexMax/playState → timelinePlayChange dispatch, resetOption with replaceMerge, and the timelinePlayChange handler) is line-for-line faithful.
C	Sources/EChartsKit/component/title/installTitle.swift	upstream/echarts/src/component/title/install.ts	minor	minor	95	low	3	0	1	"link/sublink click handlers are wired (line 211-223): textEl.on(""click"") → format.windowOpen(link, ""_"" + target) and subTextEl.on(""click"") → format.windowOpen(sublink, ""_"" + subtarget), with the matching silent = !link && !triggerEvent gating ||| getECData(...).eventData is wired (line 228-235): both textEl and subTextEl get {componentType:'title', componentIndex} when triggerEvent is truthy, so title mouse events carry eventData ||| The local minimal createTextStyle is gone — both the title and subtitle text styles now come from labelStyle.createTextStyle (lines 180, 195), so rich-text, textShadow, lineHeight, overflow/ellipsis, inheritColor and background-box handling on textStyle/subtextStyle are applied"		format.windowOpen (util/format.swift:455-460) is an empty host-seam stub, so although installTitle now calls it, clicking a title with `link` set still opens nothing — the URL-open behavior is unavailable end-to-end until a native host channel (UIApplication.open) is wired	The wiring gap recorded in 2026-07 is genuinely closed in this file; the remaining break has moved down into format.windowOpen.
C	Sources/EChartsKit/component/toolbox/ToolboxModel.swift	upstream/echarts/src/component/toolbox/ToolboxModel.ts	minor	parity	97	none	2	0	0	init() implements the theme-feature backward-compat dance (line 58-89): the theme's toolbox.feature is stashed on _themeFeatureOption, the theme's feature is emptied and written back before super.init merges the theme, then recovered afterwards — so declared features stay enabled without an explicit show:true and the theme cannot break it ||| optionUpdated performs the per-feature theme merge (line 138-142): merge(featureOpt, _themeFeatureOption[name]) followed by nil-ing that entry so the theme merges exactly once, before the registered getDefaultOption merge			One idiom deviation: ToolboxFeatureRegistration has no static `defaultOption` slot, only getDefaultOption, so upstream's merge(featureOpt, Feature.defaultOption) for a feature that declares only a static defaultOption has no analogue. Every ported feature supplies getDefaultOption, so nothing is lost today.
